,pid,task,starttime,endtime,original_response_Dutch,original_response,original_response_cleaned,response,response_corrected,invalid,creative,jump_GT,response_len,response_num_words,previous_original_response,previous_response,order,SS,SS_ref,clusters_hier,jump_hier,jump_SS,jump,order_in_cluster,uniqueness
124,2677,3,1612292986657,1612293026508,onder een stoel of tafel doen die wiebelt,under a chair or table that wobbles,chair table wobbles,chair table wobbles,Wobbly chair support,0.0,0.0,1.0,19,3,put it on the tip of your finger and watch as the blood stops flowing,put tip finger watch blood stops flowing,17,0.7366555333137510,0.7165092,21,1,1,1,1,172.75
125,2677,3,1612293026508,1612293055139,kraai lokken,crow lure,crow lure,crow lure,,0.0,0.0,1.0,9,2,under a chair or table that wobbles,chair table wobbles,18,0.7140097618103030,0.7486067,4,1,1,1,1,159.46153846153800
126,2679,3,1612298375382,1612298382738,een ketting van paperclips maken,make a chain of paper clips,make chain paper clips,make chain paper clips,chain,0.0,0.0,1.0,22,4,keep paper together,keep paper together,1,0.8345675468444820,0.8695134,15,1,0,0,2,172.75
127,2679,3,1612298382738,1612298426726,zelfmoord plegen door je aderen kapot te scheuren (zag ik in een film van de week),commit suicide by tearing your veins (I saw it in a movie of the week),commit suicide tearing veins,commit suicide tearing veins,Tear veins,0.0,0.0,1.0,28,4,make a chain of paper clips,make chain paper clips,2,0.7233994007110600,0.74544126,7,1,1,1,1,296.14285714285700
128,2679,3,1612298426726,1612298440850,figuurtjes uit maken door ze te verbuigen,make figures by bending them,make figures bending,make figures bending,figures,0.0,0.0,1.0,20,3,commit suicide by tearing your veins (I saw it in a movie of the week),commit suicide tearing veins,3,0.7415716648101810,0.770188,5,1,1,1,1,115.16666666666700
129,2679,3,1612298440850,1612298461757,aan een oorbel vastmaken en het dragen als een oorbel,Attach to an earring and wear it like an earring,Attach earring wear earring,attach earring wear earring,earring,0.0,0.0,1.0,27,4,make figures by bending them,make figures bending,4,0.7439999580383300,0.7511486,19,1,1,1,1,115.16666666666700
130,2679,3,1612298461757,1612298482985,dragen als piercing,wear as a piercing,wear piercing,wear piercing,piercing,0.0,0.0,1.0,13,2,Attach to an earring and wear it like an earring,attach earring wear earring,5,0.8741559982299810,0.7088108,19,0,0,0,2,172.75
131,2679,3,1612298482985,1612298512301,als je broek te groot is kun je de lusjes voor de riem aan elkaar vast maken met een paperclip,"If your pants are too big, you can connect the loops for the belt together with a paper clip","pants big , connect loops belt together paper clip","pants big , connect loops belt together paper clip",belt,0.0,0.0,1.0,50,9,wear as a piercing,wear piercing,6,0.7313498258590700,0.79956245,22,1,1,1,1,296.14285714285700
132,2679,3,1612298512301,1612298551963,je kan ze verven om je stationary wat schattiger te maken,you can paint them to make your stationary a little cuter,paint make stationary little cuter,paint make stationary little cuter,paint,0.0,0.0,1.0,34,5,"If your pants are too big, you can connect the loops for the belt together with a paper clip","pants big , connect loops belt together paper clip",7,0.7453763484954830,0.7807007,3,1,1,1,1,207.3
133,2679,3,1612298551963,1612298594483,gebruiken als haarspeld,use as a hairpin,hairpin,hairpin,,0.0,0.0,1.0,7,1,you can paint them to make your stationary a little cuter,paint make stationary little cuter,8,0.7418708801269530,0.79579884,7,1,1,1,1,518.25
134,2679,3,1612298594483,1612298609753,gaatjes in papier prikken,poke holes in paper,poke holes paper,poke holes paper,,0.0,0.0,1.0,16,3,use as a hairpin,hairpin,9,0.7667401432991030,0.8403338,7,0,1,0,2,172.75
135,2679,3,1612298609753,1612298648148,ombuigen en proberen als sleutel voor een slot te gebruiken,bend it and try to use it as a key for a lock,bend try key lock,bend try key lock,Key lock,0.0,0.0,1.0,17,4,poke holes in paper,poke holes paper,10,0.7643709182739260,0.73827726,11,1,1,1,1,54.55263157894740
136,2679,3,1612298648148,1612298662514,stroom geleiden,conduct electricity,conduct electricity,conduct electricity,,0.0,0.0,1.0,19,2,bend it and try to use it as a key for a lock,bend try key lock,11,0.7157869338989260,0.7338279,8,1,1,1,1,103.65
137,2679,3,1612298662514,1612298706537,je kan er iets mee aan je kleding vast maken,you can attach something to your clothes with it,attach clothes,attach clothes,,0.0,0.0,1.0,14,2,conduct electricity,conduct electricity,12,0.7565710544586180,0.8016601,22,1,1,1,1,94.22727272727270
138,2679,3,1612298706537,1612298756132,sleutelhanger,keychain,keychain,keychain,,0.0,0.0,1.0,8,1,you can attach something to your clothes with it,attach clothes,13,0.7712838649749760,0.7741458,11,1,1,1,1,159.46153846153800
139,2679,3,1612298756132,1612298776363,al je ringen (sieraden) mee bij elkaar houden,keep all your rings (jewelry) together,keep rings together,keep rings together,,0.0,0.0,1.0,19,3,keychain,keychain,14,0.7841373682022100,0.74648625,23,1,1,1,1,129.5625
140,2679,3,1612298776363,1612298814430,"je kunt erop gaan kauwen, dan weet je ook weer hoe metaal smaakt",You can chew it and then you will remember what metal tastes like,chew remember metal tastes,chew remember metal tastes,Metal taste,0.0,0.0,1.0,26,4,keep all your rings (jewelry) together,keep rings together,15,0.7687537670135500,0.7390995,4,1,1,1,1,207.3
141,2679,3,1612298814430,1612298851676,je gebruikt een paperclip om al je andere paperclips mee bij elkaar te houden,you use a paperclip to hold all your other paperclips together,hold together,hold together,,0.0,0.0,1.0,13,2,You can chew it and then you will remember what metal tastes like,chew remember metal tastes,16,0.7633038759231570,0.7927098,23,1,1,1,1,129.5625
142,2679,3,1612298851676,1612298903543,andere voorwerpen die op papier lijken aan elkaar vast maken (zoals blaadjes van een boom),attaching other objects that look like paper together (such as leaves from a tree),attaching objects look paper together,attaching objects look paper together,Attach leaves,0.0,0.0,1.0,37,5,you use a paperclip to hold all your other paperclips together,hold together,17,0.8736578226089480,0.8666059,16,1,0,0,2,188.45454545454500
143,2679,3,1612298903543,1612298958413,een puist lek prikken,pop a pimple,pop pimple,pop pimple,,0.0,0.0,1.0,10,2,attaching other objects that look like paper together (such as leaves from a tree),attaching objects look paper together,18,0.7367852926254270,0.7816293,7,1,1,1,1,345.5
144,2681,3,1612298527079,1612298535400,microsoft office symbol ,microsoft office symbol,microsoft office symbol,microsoft office symbol,,0.0,0.0,1.0,23,3,office,office,1,0.8532711267471310,0.74703526,4,0,0,0,2,172.75
145,2681,3,1612298535400,1612298538947,nutteloos ,useless,useless,useless,,1,0.0,1.0,7,1,microsoft office symbol,microsoft office symbol,2,0.7438095808029180,0.7687449,4,0,1,0,3,86.375
146,2681,3,1612298538947,1612298543051,outdated,outdated,outdated,outdated,,1,0.0,1.0,8,1,useless,useless,3,0.8329551219940190,0.7838592,4,0,0,0,4,86.375
147,2681,3,1612298543051,1612298549679,metaal,metal,metal,metal,,0.0,0.0,1.0,5,1,outdated,outdated,4,0.7709202766418460,0.77952754,4,0,1,0,5,259.125
148,2681,3,1612298549679,1612298555880,zilver,silver,silver,silver,,1,0.0,1.0,6,1,metal,metal,5,0.8583614826202390,0.76803637,4,0,0,0,6,296.14285714285700
149,2681,3,1612298555880,1612298561231,oficieel ,official,official,official,,1,0.0,1.0,8,1,silver,silver,6,0.7762852311134340,0.7798327,4,0,1,0,7,296.14285714285700
150,2681,3,1612298561231,1612298564478,school,school,school,school,School supplies,0.0,0.0,1.0,6,1,official,official,7,0.7925913333892820,0.7727947,4,0,1,0,8,230.33333333333300
151,2681,3,1612298566895,1612298572215,magnetisch ,magnetic,magnetic,magnetic,,0.0,0.0,1.0,8,1,school,school,8,0.7784870862960820,0.79469824,9,1,1,1,1,103.65
152,2681,3,1612298572215,1612298580568,papier,paper,paper,paper,,0.0,0.0,1.0,5,1,magnetic,magnetic,9,0.7929908037185670,0.87660867,16,1,1,1,1,138.2
153,2681,3,1612298580568,1612298589892,draat,draat,draat,draat,wire,0.0,0.0,1.0,5,1,paper,paper,10,0.7616760730743410,0.7639506,4,1,1,1,1,64.78125
154,2681,3,1612298589892,1612298596972,printer,printer,printer,printer,,0.0,0.0,1.0,7,1,draat,draat,11,0.7456087470054630,0.7948907,4,0,1,0,2,172.75
155,2681,3,1612298596972,1612298609460,dokument ,document,document,document,,1,0.0,1.0,8,1,printer,printer,12,0.7988318204879760,0.79844713,4,0,1,0,3,259.125
156,2681,3,1612298609460,1612298613729,boek,book,book,book,,0.0,0.0,1.0,4,1,document,document,13,0.7979680299758910,0.7818552,14,1,1,1,1,230.33333333333300
157,2681,3,1612298613729,1612298620805,klein ,small,small,small,,1,0.0,1.0,5,1,book,book,14,0.7749027013778690,0.77538216,7,1,1,1,1,159.46153846153800
158,2681,3,1612298620805,1612298629676,random,random,random,random,,1,0.0,1.0,6,1,small,small,15,0.7946740388870240,0.797556,4,1,1,1,1,64.78125
159,2681,3,1612298629676,1612298635789,kwijt ,lost,lost,lost,,1,0.0,1.0,4,1,random,random,16,0.8221291303634640,0.7822944,4,0,0,0,2,64.78125
160,2681,3,1612298635789,1612298644215,chaos,chaos,chaos,chaos,,1,0.0,1.0,5,1,lost,lost,17,0.804864227771759,0.7815198,4,0,1,0,3,129.5625
161,2681,3,1612298644215,1612298661754,doos,box,box,box,,0.0,0.0,1.0,3,1,chaos,chaos,18,0.7844173908233640,0.797124,3,1,1,1,1,172.75
162,2684,3,1612346990222,1612346996051,gordijnhaakje,curtain hook,curtain hook,curtain hook,,0.0,0.0,1.0,12,2,bundling paper,bundling paper,1,0.7719606161117550,0.79727834,21,1,1,1,1,296.14285714285700
163,2684,3,1612346996051,1612347003060,dichtmakertje,poet,poet,poet,,1,0.0,1.0,4,1,curtain hook,curtain hook,2,0.7411190271377560,0.7753939,4,1,1,1,1,64.78125
164,2684,3,1612347003060,1612347009602,kunst,art,art,art,,0.0,0.0,1.0,3,1,poet,poet,3,0.8088264465332030,0.80266374,3,1,0,0,2,121.94117647058800
165,2684,3,1612347009602,1612347023842,object repareren,repair object,repair object,repair object,,0.0,0.0,1.0,13,2,art,art,4,0.7777971029281620,0.782528,7,1,1,1,1,345.5
166,2684,3,1612347023842,1612347027803,haarspeld,Bobby pin,Bobby pin,bobby pin,,0.0,0.0,1.0,9,2,repair object,repair object,5,0.761363685131073,0.7985587,7,0,1,0,2,296.14285714285700
167,2684,3,1612347027803,1612347054746,ring,ring,ring,ring,,0.0,0.0,1.0,4,1,Bobby pin,bobby pin,6,0.7745989561080930,0.7387355,4,1,1,1,1,115.16666666666700
168,2684,3,1612347054746,1612347065159,knutselwerkje,craft,craft,craft,,0.0,0.0,1.0,5,1,ring,ring,7,0.7895861864089970,0.8067402,3,1,1,1,1,345.5
169,2684,3,1612347065159,1612347075555,oorbel,earring,earring,earring,,0.0,0.0,1.0,7,1,craft,craft,8,0.8016672730445860,0.7542356,19,1,1,1,1,115.16666666666700
170,2684,3,1612347075555,1612347081054,beugel versiering,bracket decoration,bracket decoration,bracket decoration,,0.0,0.0,1.0,18,2,earring,earring,9,0.8186232447624210,0.77322084,22,1,0,0,2,518.25
171,2684,3,1612347081054,1612347089931,ritssluiting,zipper,zipper,zipper,,0.0,0.0,1.0,6,1,bracket decoration,bracket decoration,10,0.7774571180343630,0.7884561,13,1,1,1,1,148.07142857142900
172,2684,3,1612347089931,1612347100672,ketting,chain,chain,chain,,0.0,0.0,1.0,5,1,zipper,zipper,11,0.8183098435401920,0.781068,17,1,0,0,2,109.10526315789500
173,2684,3,1612347100672,1612347117266,broeksknoop dichtmaker,trouser button closure,trouser button closure,trouser button closure,Close trouser button,0.0,0.0,1.0,22,3,chain,chain,12,0.7669836282730100,0.7625474,22,1,1,1,1,109.10526315789500
174,2684,3,1612347117266,1612347131996,kabels bundelen,bundling cables,bundling cables,bundling cables,,0.0,0.0,1.0,15,2,trouser button closure,trouser button closure,13,0.7430946826934810,0.7577046,23,1,1,1,1,207.3
175,2684,3,1612347131996,1612347151278,ophangsysteem,hanging system,hanging system,hanging system,hang,0.0,0.0,1.0,14,2,bundling cables,bundling cables,14,0.7842230200767520,0.78897136,21,1,1,1,1,98.71428571428570
176,2684,3,1612347151278,1612347159729,glazen markeren,marking glasses,marking glasses,marking glasses,,0.0,0.0,1.0,15,2,hanging system,hanging system,15,0.7748721241950990,0.7689561,18,1,1,1,1,129.5625
177,2684,3,1612347159729,1612347171548,graveren/krassen,engraving/scratching,engraving/scratching,engraving/scratching,,0.0,0.0,1.0,20,1,marking glasses,marking glasses,16,0.8342169523239140,0.76948065,1,1,0,0,2,64.78125
178,2684,3,1612347171548,1612347187103,bril repareren,repair glasses,repair glasses,repair glasses,,0.0,0.0,1.0,14,2,engraving/scratching,engraving/scratching,17,0.7345014810562130,0.7223955,18,1,1,1,1,345.5
179,2684,3,1612347187103,1612347210770,versiering aan kleding,decoration on clothing,decoration clothing,decoration clothing,,0.0,0.0,1.0,19,2,repair glasses,repair glasses,18,0.7214967012405400,0.7652501,21,1,1,1,1,103.65
180,2685,3,1612352533020,1612352539219,een slot van een deur openmaken,open a lock on a door,open lock door,open lock door,,0.0,0.0,1.0,14,3,attach paper together,attach paper together,1,0.7222808599472050,0.7523516,11,1,1,1,1,54.55263157894740
181,2685,3,1612352539219,1612352556408,de sd kaart van je telefoon eruit halen,Remove the SD card from your phone,Remove SD card phone,remove sd card phone,,0.0,0.0,1.0,20,4,open a lock on a door,open lock door,2,0.7420583963394170,0.7429604,10,1,1,1,1,259.125
182,2685,3,1612352556408,1612352566075,paperclip buigen in mooie figuutjes,bend a paper clip into beautiful figures,bend paper clip beautiful figures,bend paper clip beautiful figures,Make beautiful figures,0.0,0.0,1.0,33,5,Remove the SD card from your phone,remove sd card phone,3,0.7233864665031430,0.8508952,5,1,1,1,1,115.16666666666700
183,2685,3,1612352566075,1612352592169,stukjes watten aan de uiteindes doen en je hebt een wattenstaafje,add pieces of cotton wool to the ends and you have a cotton swab,add pieces cotton wool ends cotton swab,add pieces cotton wool ends cotton swab,Cotton swap,0.0,0.0,1.0,39,7,bend a paper clip into beautiful figures,bend paper clip beautiful figures,4,0.7724862694740300,0.7668803,7,1,1,1,1,188.45454545454500
184,2685,3,1612352592169,1612352606651,een slinger ervan maken,make it into a garland,make garland,make garland,garland,0.0,0.0,1.0,12,2,add pieces of cotton wool to the ends and you have a cotton swab,add pieces cotton wool ends cotton swab,5,0.7477506995201110,0.76085174,4,1,1,1,1,518.25
185,2685,3,1612352606651,1612352625998,een gordijn maken van paperclips,make a curtain from paper clips,make curtain paper clips,make curtain paper clips,curtain,0.0,0.0,1.0,24,4,make it into a garland,make garland,6,0.8124064207077030,0.8615617,15,1,0,0,2,76.77777777777780
186,2685,3,1612352625998,1612352636949,iemand prikken met een paperclip,pricking someone with a paper clip,pricking paper clip,pricking paper clip,Pricking,0.0,0.0,1.0,19,3,make a curtain from paper clips,make curtain paper clips,7,0.8354460000991820,0.8650408,1,1,0,0,3,138.2
187,2685,3,1612352636949,1612352653735,paperclips aan elkaar maken en je hebt een touw,Connect paperclips together and you have a rope,Connect together rope,connect together rope,Make a rope,0.0,0.0,1.0,21,3,pricking someone with a paper clip,pricking paper clip,8,0.7544906735420230,0.7732456,23,1,1,1,1,296.14285714285700
188,2685,3,1612352653735,1612352690095,een riem maken van paperclips aan elkaar,make a belt from paper clips together,make belt paper clips together,make belt paper clips together,Belt,0.0,0.0,1.0,30,5,Connect paperclips together and you have a rope,connect together rope,9,0.8398414850234990,0.8563886,15,1,0,0,2,296.14285714285700
189,2685,3,1612352690095,1612352710210,buigen zodat het een oorbel wordt,bend it so that it becomes an earring,bend becomes earring,bend becomes earring,earring,0.0,0.0,1.0,20,3,make a belt from paper clips together,make belt paper clips together,10,0.7476143836975100,0.74546134,5,1,1,1,1,138.2
190,2685,3,1612352710210,1612352723340,andere sieraden ervan maken,make other jewelry from it,make jewelry,make jewelry,jewelry,0.0,0.0,1.0,12,2,bend it so that it becomes an earring,bend becomes earring,11,0.8197618722915650,0.71529114,17,1,0,0,2,129.5625
191,2685,3,1612352723340,1612352767677,abseilen van een touw gemaakt van allemaal paperclips aan elkaar,rappelling from a rope made of paperclips together,rappelling rope made together,rappelling rope made together,Rapping rope,0.0,0.0,1.0,29,4,make other jewelry from it,make jewelry,12,0.7696982026100160,0.7638438,23,1,1,1,1,296.14285714285700
192,2685,3,1612352767677,1612352823460,een emmer naar boven hijsen door middel van paperclips aan elkaar,hoist a bucket upwards using paper clips,hoist bucket upwards using paper clips,hoist bucket upwards using paper clips,Hoist bucket,0.0,0.0,1.0,38,6,rappelling from a rope made of paperclips together,rappelling rope made together,13,0.8049174547195440,0.8359252,15,1,1,1,1,76.77777777777780
193,2685,3,1612352823460,1612352847991,fiets stelen,stealing a bicycle,stealing bicycle,stealing bicycle,Pick lock steal bicycle,0.0,0.0,1.0,16,2,hoist a bucket upwards using paper clips,hoist bucket upwards using paper clips,14,0.7537518739700320,0.75556135,4,1,1,1,1,230.33333333333300
194,2685,3,1612352847991,1612352892542,op een papier plakken en er iets mee uitbeelden,stick it on a piece of paper and depict something with it,stick piece paper depict,stick piece paper depict,,0.0,0.0,1.0,24,4,stealing a bicycle,stealing bicycle,15,0.717867374420166,0.84740674,14,1,1,1,1,296.14285714285700
195,2685,3,1612352892542,1612352910948,in een andere kleur verven,paint it in a different color,paint different color,paint different color,,0.0,0.0,1.0,21,3,stick it on a piece of paper and depict something with it,stick piece paper depict,16,0.7847850322723390,0.7382016,3,1,1,1,1,207.3
196,2685,3,1612352910948,1612352920547,gebruiken bij knutselen,use in crafting,crafting,crafting,,0.0,0.0,1.0,8,1,paint it in a different color,paint different color,17,0.7905670404434200,0.7903964,3,0,1,0,2,345.5
197,2685,3,1612352920547,1612352940888,een pols doorsnijden,cutting a wrist,cutting wrist,cutting wrist,,0.0,0.0,1.0,13,2,use in crafting,crafting,18,0.7847378253936770,0.7802887,7,1,1,1,1,230.33333333333300
198,2687,3,1612353812076,1612353860919,slot openmaken,open lock,open lock,open lock,,0.0,0.0,1.0,9,2,temporarily attach paper together,temporarily attach paper together,1,0.7660296559333800,0.7775176,11,1,1,1,1,54.55263157894740
199,2687,3,1612353860919,1612353866450,iemand prikken,prick someone,prick,prick,,0.0,0.0,1.0,5,1,open lock,open lock,2,0.7833660840988160,0.75353265,1,1,1,1,1,138.2
