"VF-response_id","participant_fk","stimulus_fk","starttime","endtime","response"
"42826","2679","1","1612297653397","1612297655198","slang"
"42827","2679","1","1612297655198","1612297656927","haai"
"42828","2679","1","1612297656927","1612297658818","vis"
"42829","2679","1","1612297658818","1612297663093","mus"
"42830","2679","1","1612297663093","1612297665730","hamster"
"42831","2679","1","1612297665730","1612297669192","tijger"
"42832","2679","1","1612297669192","1612297675176","goudvis"
"42833","2679","1","1612297675176","1612297680562","kangoeroe"
"42834","2679","1","1612297680562","1612297684305","meeuw"
"42835","2679","1","1612297684305","1612297686234","zwaan"
"42836","2679","1","1612297686234","1612297688482","eend"
"42837","2679","1","1612297688482","1612297689896","kikker"
"42838","2679","1","1612297689896","1612297696661","vos"
"42839","2679","1","1612297696661","1612297699495","hert"
"42840","2679","1","1612297699495","1612297702470","schaap"
"42841","2679","1","1612297702470","1612297703647","koe"
"42842","2679","1","1612297703647","1612297705973","varken"
"42843","2679","1","1612297705973","1612297707999","kip"
"42844","2679","1","1612297707999","1612297712264","eland"
"42845","2679","1","1612297712264","1612297721826","bei"
"42846","2679","1","1612297721826","1612297724515","homel"
"42847","2679","1","1612297724515","1612297725985","wesp"
"42848","2679","1","1612297725985","1612297730965","paard"
"42849","2679","1","1612297730965","1612297735939","vlieg"
"42850","2680","1","1612297715372","1612297723603","aap"
"42851","2680","1","1612297723603","1612297726367","olifant"
"42852","2680","1","1612297726367","1612297728648","adelaar"
"42853","2680","1","1612297728648","1612297730819"," vlinder"
"42854","2680","1","1612297730819","1612297732554","mol"
"42855","2680","1","1612297732554","1612297736702","kikker'"
"42856","2680","1","1612297736702","1612297740111","merel"
"42857","2680","1","1612297740111","1612297741959","walvis"
"42858","2680","1","1612297741959","1612297743816","zeehond"
"42859","2680","1","1612297743816","1612297746869","dolfijn"
"42860","2680","1","1612297746869","1612297748237","haai"
"42861","2680","1","1612297748237","1612297753468"," vogelspin"
"42862","2680","1","1612297753468","1612297759110","springkhaan"
"42863","2680","1","1612297759110","1612297760153","bij"
"42864","2680","1","1612297760153","1612297761203","mug"
"42865","2680","1","1612297761203","1612297762300","vlieg"
"42866","2680","1","1612297762300","1612297763823","wesp "
"42867","2680","1","1612297763823","1612297768041","libele"
"42868","2680","1","1612297768041","1612297772520","beer"
"42869","2680","1","1612297772520","1612297773788"," wolf"
"42870","2680","1","1612297773788","1612297775261","vos"
"42871","2680","1","1612297775261","1612297779630"," anitilope"
"42872","2680","1","1612297779630","1612297780773","tijger"
"42873","2680","1","1612297780773","1612297783399"," leeuw"
"42874","2680","1","1612297783399","1612297788922","muis "
"42875","2680","1","1612297788922","1612297790060","rat"
"42876","2680","1","1612297790060","1612297791882","hond kat"
"42877","2680","1","1612297791882","1612297794358"," konijn"
"42878","2680","1","1612297794358","1612297795797","haas"
"42879","2680","1","1612297795797","1612297803600","struisvogel hyena"
"42880","2680","1","1612297803600","1612297812736","lama"
"42881","2680","1","1612297812736","1612297816331","dromedaris"
"42882","2680","1","1612297816331","1612297817710","ezel"
"42883","2680","1","1612297817710","1612297820192","paard"
"42884","2680","1","1612297820192","1612297821670","geit"
"42885","2680","1","1612297821670","1612297823182","schaap"
"42886","2680","1","1612297823182","1612297825345","koe"
"42887","2680","1","1612297825345","1612297832703","pelikaan"
"42888","2681","1","1612297754010","1612297834274","hond kat voetsel uitlaaten uil natuur muis beschremen wild olifant tijger paard "
"42889","2681","1","1612297834274","1612297848095","mens "
"42890","2681","1","1612297848095","1612297866961","huisdieren "
"42891","2681","1","1612297866961","1612297869569","konijn"
"42892","2682","1","1612343438194","1612343453618","dieren "
"42893","2682","1","1612343453618","1612343488683","vogel"
"42894","2682","1","1612343488683","1612343493796","hond"
"42895","2682","1","1612343493796","1612343504599","wolf"
"42896","2682","1","1612343504599","1612343526040","beer"
"42897","2682","1","1612343526040","1612343527602","paard"
"42898","2682","1","1612343527602","1612343543012","   schapen"
"42899","2682","1","1612343543012","1612343557148","olifanten"
"42900","2683","1","1612346115000","1612346131445","vogel"
"42901","2683","1","1612346131445","1612346134320","olifant"
"42902","2683","1","1612346134320","1612346137076","kikker"
"42903","2683","1","1612346137076","1612346138206","aap"
"42904","2683","1","1612346138206","1612346140044","leeuw"
"42905","2683","1","1612346140044","1612346142505","zwaluw"
"42906","2683","1","1612346142505","1612346145690","giraffe"
"42907","2683","1","1612346145690","1612346153091","tijger"
"42908","2683","1","1612346153091","1612346155966","zeeleeuw"
"42909","2683","1","1612346155966","1612346156759","hond"
"42910","2683","1","1612346156759","1612346157614","kat"
"42911","2683","1","1612346157614","1612346158763","poes"
"42912","2683","1","1612346158763","1612346160595","cavia"
"42913","2683","1","1612346160595","1612346165301","konijn"
"42914","2683","1","1612346165301","1612346169219","schaap"
"42915","2683","1","1612346169219","1612346170063","koe"
"42916","2683","1","1612346170063","1612346171294","geit"
"42917","2683","1","1612346171294","1612346173486","kip"
"42918","2683","1","1612346173486","1612346174637","haan"
"42919","2683","1","1612346174637","1612346179005","rendier"
"42920","2683","1","1612346179005","1612346182894","vis"
"42921","2683","1","1612346182894","1612346184066","haai"
"42922","2683","1","1612346184066","1612346186678","dolfijn"
"42923","2683","1","1612346186678","1612346197480","walvis"
"42924","2683","1","1612346197480","1612346201536","vlieg"
"42925","2683","1","1612346201536","1612346202448","mug"
"42926","2683","1","1612346202448","1612346207422","varken"
"42927","2683","1","1612346207422","1612346212404","otter"
"42928","2683","1","1612346212404","1612346213974","bever"
"42929","2683","1","1612346213974","1612346221526","slang"
"42930","2683","1","1612346221526","1612346224421","stinkdier"
"42931","2683","1","1612346224421","1612346230825","mensenaap"
"42932","2683","1","1612346230825","1612346232161","gorilla"
"42933","2684","1","1612346849834","1612346855441","hond"
"42934","2684","1","1612346855441","1612346856387","kat"
"42935","2684","1","1612346856387","1612346857382","paard"
"42936","2684","1","1612346857382","1612346859800","konijn"
"42937","2684","1","1612346859800","1612346862013","schildpad"
"42938","2684","1","1612346862013","1612346864436","axlotl"
"42939","2684","1","1612346864436","1612346870339","cavia"
"42940","2684","1","1612346870339","1612346872667","muis"
"42941","2684","1","1612346872667","1612346873663","rat"
"42942","2684","1","1612346873663","1612346877627","duif"
"42943","2684","1","1612346877627","1612346880728","meeuw"
"42944","2684","1","1612346880728","1612346882302","ekster"
"42945","2684","1","1612346882302","1612346890597","varken"
"42946","2684","1","1612346890597","1612346891624","kip"
"42947","2684","1","1612346891624","1612346893680","koe"
"42948","2684","1","1612346893680","1612346900688","mus"
"42949","2684","1","1612346900688","1612346911975","eend"
"42950","2684","1","1612346911975","1612346927473","alligator"
"42951","2684","1","1612346927473","1612346930536","slang"
"42952","2684","1","1612346930536","1612346931193","aap"
"42953","2684","1","1612346931193","1612346938093","olifant"
"42954","2684","1","1612346938093","1612346940213","leeuw"
"42955","2684","1","1612346940213","1612346941785","tijger"
"42956","2684","1","1612346941785","1612346943978","luipaard"
"42957","2684","1","1612346943978","1612346951986","adelaar"
"42958","2684","1","1612346951986","1612346958109","ezel"
"42959","2684","1","1612346958109","1612346959079","geit"
"42960","2684","1","1612346959079","1612346961812","schaap"
"42961","2685","1","1612351789643","1612351796101","giraffe"
"42962","2685","1","1612351796101","1612351798511","aap"
"42963","2685","1","1612351798511","1612351801138","muis"
"42964","2685","1","1612351801138","1612351802125","mier"
"42965","2685","1","1612351802125","1612351807333","cavia"
"42966","2685","1","1612351807333","1612351808304","kat"
"42967","2685","1","1612351808304","1612351810982","hond"
"42968","2685","1","1612351810982","1612351812661","konijn"
"42969","2685","1","1612351812661","1612351813642","kip"
"42970","2685","1","1612351813642","1612351815401","haan"
"42971","2685","1","1612351815401","1612351817379","dolfijn"
"42972","2685","1","1612351817379","1612351820417","haai"
"42973","2685","1","1612351820417","1612351822310","walvis"
"42974","2685","1","1612351822310","1612351824492","vogel"
"42975","2685","1","1612351824492","1612351830044","krokodil"
"42976","2685","1","1612351830044","1612351837720","panda"
"42977","2685","1","1612351837720","1612351839320","uil"
"42978","2685","1","1612351839320","1612351849032","papegaai"
"42979","2685","1","1612351849032","1612351852908","leeuw"
"42980","2685","1","1612351852908","1612351855721","olifant"
"42981","2685","1","1612351855721","1612351862403","meeuw"
"42982","2685","1","1612351862403","1612351868207","insect"
"42983","2685","1","1612351868207","1612351872444","wesp"
"42984","2685","1","1612351872444","1612351873503","mug"
"42985","2685","1","1612351873503","1612351878944","kikker"
"42986","2685","1","1612351878944","1612351880884","reptiel"
"42987","2685","1","1612351880884","1612351900267","vleermuis"
"42988","2685","1","1612351900267","1612351909117","lieveheersbeestje"
"42989","2686","1","1612352186088","1612352189760","honden"
"42990","2686","1","1612352189760","1612352191509","katten"
"42991","2686","1","1612352191509","1612352193461","paarden"
"42992","2686","1","1612352193461","1612352194662","koe"
"42993","2686","1","1612352194662","1612352198253","schildpad"
"42994","2686","1","1612352198253","1612352201328","dolfijn"
"42995","2686","1","1612352201328","1612352202921","konijn"
"42996","2686","1","1612352202921","1612352208055","vis"
"42997","2686","1","1612352208055","1612352213870","ezel"
"42998","2686","1","1612352213870","1612352216152","kip"
"42999","2686","1","1612352216152","1612352218183","geit"
"43000","2686","1","1612352218183","1612352221241","varken"
"43001","2686","1","1612352221241","1612352225573","zeebra"
"43002","2686","1","1612352225573","1612352226714","leeuw"
"43003","2686","1","1612352226714","1612352228355","olifant"
"43004","2686","1","1612352228355","1612352234524","giraf"
"43005","2686","1","1612352234524","1612352245361","coala"
"43006","2686","1","1612352245361","1612352258596","hamster"
"43007","2686","1","1612352258596","1612352266278","vos"
"43008","2686","1","1612352266278","1612352273449","cavia"
"43009","2686","1","1612352273449","1612352278428","orka"
"43010","2686","1","1612352278428","1612352286257","zeehond"
"43011","2686","1","1612352286257","1612352291007","ijsbeer"
"43012","2686","1","1612352291007","1612352292045","beer"
"43013","2686","1","1612352292045","1612352300756","papagaai"
"43014","2687","1","1612353045468","1612353050048","poes"
"43015","2687","1","1612353050048","1612353051295","hond"
"43016","2687","1","1612353051295","1612353052858","dolfijn"
"43017","2687","1","1612353052858","1612353054138","paard"
"43018","2687","1","1612353054138","1612353055180","kip"
"43019","2687","1","1612353055180","1612353058252","koe"
"43020","2687","1","1612353058252","1612353061257","kameel"
"43021","2687","1","1612353061257","1612353075052","paard"
"43022","2687","1","1612353075052","1612353076790","leeuw"
"43023","2687","1","1612353076790","1612353079960","giraffe"
"43024","2687","1","1612353079960","1612353084237","leguaan"
"43025","2687","1","1612353084237","1612353093781","bizon"
"43026","2687","1","1612353093781","1612353098111","geit"
"43027","2687","1","1612353098111","1612353099632","schaap"
"43028","2687","1","1612353099632","1612353105075","varken"
"43029","2687","1","1612353105075","1612353109932","konijn"
"43030","2687","1","1612353109932","1612353111225","das"
"43031","2687","1","1612353111225","1612353112143","vos"
"43032","2687","1","1612353112143","1612353115776","haas"
"43033","2687","1","1612353115776","1612353116958","hert"
"43034","2687","1","1612353116958","1612353119581","vogel"
"43035","2687","1","1612353119581","1612353125253","wasbeer"
"43036","2687","1","1612353125253","1612353127730","beer"
"43037","2687","1","1612353127730","1612353135535","panter"
"43038","2687","1","1612353135535","1612353143527","luipaard"
"43039","2687","1","1612353143527","1612353148319","koalabeer"
"43040","2687","1","1612353148319","1612353155172","bij"
"43041","2687","1","1612353155172","1612353157220","wesp"
"43042","2687","1","1612353157220","1612353158767","spin"
"43043","2687","1","1612353158767","1612353164245","kakkerlak"
"43044","2689","1","1612358298812","1612358302562","Olifant"
"43045","2689","1","1612358302562","1612358305583","Giraffe"
"43046","2689","1","1612358305583","1612358307061","Kikker"
"43047","2689","1","1612358307061","1612358309888","Libelle"
